"Date","Nationality","Count"
2019-01-31,"Namibia",63
2019-01-31,"Nauru",15
2019-01-31,"Nepal",3486
2019-01-31,"Netherlands",2790
2019-01-31,"New Zealand",201
2019-01-31,"Nicaragua",6
2019-01-31,"Niger",0
2019-01-31,"Nigeria",498
2019-01-31,"Norway",237
2019-01-31,"Oman",138
2019-01-31,"Pakistan",3648
2019-01-31,"Palau",0
2019-01-31,"Palestine",351
2019-01-31,"Panama",6
2019-01-31,"Papua New Guinea",381
2019-01-31,"Paraguay",15
2019-01-31,"Peru",417
2019-01-31,"Philippines",43986
2019-01-31,"Pitcairn Islands",0
2019-01-31,"Poland",783
2019-01-31,"Portugal",366
2019-01-31,"Qatar",0
2019-01-31,"Romania",387
2019-01-31,"Russia",3726
2019-01-31,"Rwanda",30
2019-01-31,"Samoa",11958
2019-01-31,"San Marino",0
2019-01-31,"Saudi Arabia",636
2019-01-31,"Senegal",3
2019-01-31,"Serbia",441
2019-01-31,"Seychelles",6
2019-01-31,"Sierra Leone",0
2019-01-31,"Singapore",1368
2019-01-31,"Slovakia",342
2019-01-31,"Slovenia",240
2019-01-31,"Solomon Islands",546
2019-01-31,"Somalia",240
2019-01-31,"South Africa",24846
2019-01-31,"South Korea",12603
2019-01-31,"South Sudan",24
2019-01-31,"Soviet Union",0
2019-01-31,"Spain",1134
2019-01-31,"Sri Lanka",7239
2019-01-31,"St Kitts - Nevis",0
2019-01-31,"St Lucia",9
2019-01-31,"St Vincent and the Grenadines",6
2019-01-31,"Stateless",21
2019-01-31,"Sudan",87
2019-01-31,"Suriname",0
2019-01-31,"Swaziland",3
2019-01-31,"Sweden",1125
2019-01-31,"Switzerland",630
2019-01-31,"Syria",1284
2019-01-31,"Taiwan",1980
2019-01-31,"Tajikistan",9
2019-01-31,"Tanzania",42
2019-01-31,"Thailand",4575
2019-01-31,"Timor Leste",54
2019-01-31,"Tonga",5994
2019-01-31,"Trinidad and Tobago",39
2019-01-31,"Tunisia",24
2019-01-31,"Turkey",564
2019-01-31,"Turkmenistan",3
2019-01-31,"Tuvalu",708
2019-01-31,"Uganda",57
2019-01-31,"Ukraine",813
2019-01-31,"United Arab Emirates",15
2019-01-31,"United Nations",0
2019-01-31,"United States of America",12420
2019-01-31,"Unknown",6
2019-01-31,"Uruguay",636
2019-01-31,"Uzbekistan",99
2019-01-31,"Vanuatu",2319
2019-01-31,"Vatican City",0
2019-01-31,"Venezuela",168
2019-01-31,"Vietnam",4377
2019-01-31,"Yemen",51
2019-01-31,"Yugoslavia",3
2019-01-31,"Zambia",84
2019-01-31,"Zimbabwe",621
2019-02-28,"(not recorded)",12
2019-02-28,"Afghanistan",1593
2019-02-28,"Albania",39
2019-02-28,"Algeria",42
2019-02-28,"American Samoa",9
2019-02-28,"Andorra",3
2019-02-28,"Angola",3
2019-02-28,"Antigua & Barbuda",3
2019-02-28,"Argentina",2847
2019-02-28,"Armenia",36
2019-02-28,"Australia",966
2019-02-28,"Austria",483
2019-02-28,"Azerbaijan",12
2019-02-28,"Bahamas",0
2019-02-28,"Bahrain",21
2019-02-28,"Bangladesh",1596
2019-02-28,"Barbados",9
2019-02-28,"Belarus",123
2019-02-28,"Belgium",1005
2019-02-28,"Belize",6
2019-02-28,"Benin",3
2019-02-28,"Bhutan",225
2019-02-28,"Bolivia",39
2019-02-28,"Bosnia & Herzegovina",30
2019-02-28,"Botswana",45
2019-02-28,"Brazil",7242
2019-02-28,"Brunei Darussalam",78
2019-02-28,"Bulgaria",174
2019-02-28,"Burundi",21
2019-02-28,"Cambodia",1515
2019-02-28,"Cameroon",27
2019-02-28,"Canada",5850
2019-02-28,"Chile",3264
2019-02-28,"China",70134
2019-02-28,"Colombia",2406
2019-02-28,"Congo",9
2019-02-28,"Costa Rica",33
2019-02-28,"Croatia",327
2019-02-28,"Cuba",36
2019-02-28,"Cyprus",18
2019-02-28,"Czech Republic",2172
2019-02-28,"Czechoslovakia",3
2019-02-28,"Democratic Republic of Congo",51
2019-02-28,"Denmark",606
2019-02-28,"Djibouti",0
2019-02-28,"Dominica",9
2019-02-28,"Dominican Republic",21
2019-02-28,"Ecuador",165
2019-02-28,"Egypt",765
2019-02-28,"El Salvador",15
2019-02-28,"Equitorial Guinea",3
2019-02-28,"Eritrea",87
2019-02-28,"Estonia",213
2019-02-28,"Ethiopia",390
2019-02-28,"Federated States of Micronesia",3
2019-02-28,"Fiji",16281
2019-02-28,"Finland",573
2019-02-28,"France",10905
2019-02-28,"French Polynesia",0
2019-02-28,"Gambia",3
2019-02-28,"Georgia",18
2019-02-28,"Germany",13848
2019-02-28,"Ghana",147
2019-02-28,"Great Britain",40716
2019-02-28,"Greece",138
2019-02-28,"Grenada",3
2019-02-28,"Guatemala",21
2019-02-28,"Guyana",6
2019-02-28,"Haiti",0
2019-02-28,"Honduras",12
2019-02-28,"Hong Kong",2595
2019-02-28,"Hungary",621
2019-02-28,"Iceland",54
2019-02-28,"India",80865
2019-02-28,"Indonesia",3171
2019-02-28,"Iran",1935
2019-02-28,"Iraq",588
2019-02-28,"Ireland",5127
2019-02-28,"Israel",531
2019-02-28,"Italy",3423
2019-02-28,"Ivory Coast",3
2019-02-28,"Jamaica",66
2019-02-28,"Japan",7620
2019-02-28,"Jordan",495
2019-02-28,"Kazakhstan",324
2019-02-28,"Kenya",330
2019-02-28,"Kiribati",1089
2019-02-28,"Kosovo - Republic of",18
2019-02-28,"Kuwait",81
2019-02-28,"Kyrgyzstan",27
2019-02-28,"Laos",213
2019-02-28,"Latvia",222
2019-02-28,"Lebanon",126
2019-02-28,"Lesotho",3
2019-02-28,"Liberia",12
2019-02-28,"Libya",51
2019-02-28,"Liechtenstein",0
2019-02-28,"Lithuania",216
2019-02-28,"Luxembourg",36
2019-02-28,"Macau",129
2019-02-28,"Macedonia",180
2019-02-28,"Madagascar",3
2019-02-28,"Malawi",45
2019-02-28,"Malaysia",6294
2019-02-28,"Maldives",96
2019-02-28,"Mali",0
2019-02-28,"Malta",27
2019-02-28,"Mauritius",216
2019-02-28,"Mexico",1083
2019-02-28,"Moldova",48
2019-02-28,"Monaco",0
2019-02-28,"Mongolia",69
2019-02-28,"Montenegro",0
2019-02-28,"Morocco",45
2019-02-28,"Mozambique",3
2019-02-28,"Myanmar",1323
2019-02-28,"Namibia",63
2019-02-28,"Nauru",21
2019-02-28,"Nepal",3576
2019-02-28,"Netherlands",2802
2019-02-28,"New Zealand",204
2019-02-28,"Nicaragua",12
2019-02-28,"Niger",0
2019-02-28,"Nigeria",513
2019-02-28,"Norway",294
2019-02-28,"Oman",270
2019-02-28,"Pakistan",3840
2019-02-28,"Palau",3
2019-02-28,"Palestine",351
2019-02-28,"Panama",6
2019-02-28,"Papua New Guinea",465
2019-02-28,"Paraguay",15
2019-02-28,"Peru",423
2019-02-28,"Philippines",45444
2019-02-28,"Pitcairn Islands",0
2019-02-28,"Poland",807
2019-02-28,"Portugal",384
2019-02-28,"Qatar",3
2019-02-28,"Romania",396
2019-02-28,"Russia",3840
2019-02-28,"Rwanda",27
2019-02-28,"Samoa",12921
2019-02-28,"San Marino",0
2019-02-28,"Saudi Arabia",822
2019-02-28,"Senegal",3
2019-02-28,"Serbia",453
2019-02-28,"Seychelles",6
2019-02-28,"Sierra Leone",3
2019-02-28,"Singapore",1617
2019-02-28,"Slovakia",324
2019-02-28,"Slovenia",246
2019-02-28,"Solomon Islands",762
2019-02-28,"Somalia",240
2019-02-28,"South Africa",25476
2019-02-28,"South Korea",13143
2019-02-28,"South Sudan",24
2019-02-28,"Soviet Union",0
2019-02-28,"Spain",1146
2019-02-28,"Sri Lanka",7539
2019-02-28,"St Kitts - Nevis",3
2019-02-28,"St Lucia",9
2019-02-28,"St Vincent and the Grenadines",6
2019-02-28,"Stateless",18
2019-02-28,"Sudan",93
2019-02-28,"Suriname",3
2019-02-28,"Swaziland",3
2019-02-28,"Sweden",1170
2019-02-28,"Switzerland",624
2019-02-28,"Syria",1284
2019-02-28,"Taiwan",2172
2019-02-28,"Tajikistan",12
2019-02-28,"Tanzania",48
2019-02-28,"Thailand",4941
2019-02-28,"Timor Leste",72
2019-02-28,"Togo",3
2019-02-28,"Tonga",6585
2019-02-28,"Trinidad and Tobago",45
2019-02-28,"Tunisia",24
2019-02-28,"Turkey",570
2019-02-28,"Turkmenistan",3
2019-02-28,"Tuvalu",765
2019-02-28,"Uganda",63
2019-02-28,"Ukraine",837
2019-02-28,"United Arab Emirates",21
2019-02-28,"United States of America",13704
2019-02-28,"Unknown",3
2019-02-28,"Uruguay",627
2019-02-28,"Uzbekistan",108
2019-02-28,"Vanuatu",3201
2019-02-28,"Vatican City",3
2019-02-28,"Venezuela",174
2019-02-28,"Vietnam",5199
2019-02-28,"Yemen",51
2019-02-28,"Yugoslavia",6
2019-02-28,"Zambia",81
2019-02-28,"Zimbabwe",627
2019-03-31,"(not recorded)",15
2019-03-31,"Afghanistan",1593
2019-03-31,"Albania",36
2019-03-31,"Algeria",42
2019-03-31,"American Samoa",9
2019-03-31,"Andorra",3
2019-03-31,"Angola",3
2019-03-31,"Antigua & Barbuda",3
2019-03-31,"Argentina",2964
2019-03-31,"Armenia",33
2019-03-31,"Australia",981
2019-03-31,"Austria",441
2019-03-31,"Azerbaijan",15
2019-03-31,"Bahamas",0
2019-03-31,"Bahrain",21
2019-03-31,"Bangladesh",1653
2019-03-31,"Barbados",6
2019-03-31,"Belarus",114
2019-03-31,"Belgium",969
2019-03-31,"Belize",3
2019-03-31,"Benin",3
2019-03-31,"Bhutan",228
2019-03-31,"Bolivia",39
2019-03-31,"Bosnia & Herzegovina",30
2019-03-31,"Botswana",42
2019-03-31,"Brazil",7437
2019-03-31,"Brunei Darussalam",84
2019-03-31,"Bulgaria",177
2019-03-31,"Burundi",21
2019-03-31,"Cambodia",1488
2019-03-31,"Cameroon",27
2019-03-31,"Canada",5631
2019-03-31,"Chile",3366
2019-03-31,"China",71454
2019-03-31,"Colombia",2433
2019-03-31,"Congo",12
2019-03-31,"Costa Rica",30
2019-03-31,"Croatia",324
2019-03-31,"Cuba",33
2019-03-31,"Cyprus",18
2019-03-31,"Czech Republic",2241
2019-03-31,"Czechoslovakia",0
2019-03-31,"Democratic Republic of Congo",57
2019-03-31,"Denmark",561
2019-03-31,"Djibouti",3
2019-03-31,"Dominica",9
2019-03-31,"Dominican Republic",21
2019-03-31,"Ecuador",153
2019-03-31,"Egypt",774
2019-03-31,"El Salvador",18
2019-03-31,"Equitorial Guinea",0
2019-03-31,"Eritrea",99
2019-03-31,"Estonia",219
2019-03-31,"Ethiopia",384
2019-03-31,"Federated States of Micronesia",3
2019-03-31,"Fiji",16368
2019-03-31,"Finland",567
2019-03-31,"France",10755
2019-03-31,"French Polynesia",0
2019-03-31,"Gambia",0
2019-03-31,"Georgia",27
2019-03-31,"Germany",12594
2019-03-31,"Ghana",147
2019-03-31,"Great Britain",39747
2019-03-31,"Greece",129
2019-03-31,"Grenada",0
2019-03-31,"Guatemala",21
2019-03-31,"Guyana",9
2019-03-31,"Haiti",3
2019-03-31,"Honduras",12
2019-03-31,"Hong Kong",2622
2019-03-31,"Hungary",612
2019-03-31,"Iceland",48
2019-03-31,"India",83745
2019-03-31,"Indonesia",3255
2019-03-31,"Iran",1881
2019-03-31,"Iraq",585
2019-03-31,"Ireland",5016
2019-03-31,"Israel",516
2019-03-31,"Italy",3429
2019-03-31,"Ivory Coast",0
2019-03-31,"Jamaica",66
2019-03-31,"Japan",7497
2019-03-31,"Jordan",489
2019-03-31,"Kazakhstan",327
2019-03-31,"Kenya",330
2019-03-31,"Kiribati",1038
2019-03-31,"Kosovo - Republic of",15
2019-03-31,"Kuwait",81
2019-03-31,"Kyrgyzstan",27
2019-03-31,"Laos",192
2019-03-31,"Latvia",225
2019-03-31,"Lebanon",120
2019-03-31,"Lesotho",3
2019-03-31,"Liberia",12
2019-03-31,"Libya",51
2019-03-31,"Liechtenstein",0
2019-03-31,"Lithuania",213
2019-03-31,"Luxembourg",33
2019-03-31,"Macau",132
2019-03-31,"Macedonia",180
2019-03-31,"Madagascar",3
2019-03-31,"Malawi",42
2019-03-31,"Malaysia",6768
2019-03-31,"Maldives",90
2019-03-31,"Mali",3
2019-03-31,"Malta",27
2019-03-31,"Mauritius",219
2019-03-31,"Mexico",1122
2019-03-31,"Moldova",48
2019-03-31,"Monaco",3
2019-03-31,"Mongolia",63
2019-03-31,"Montenegro",3
2019-03-31,"Morocco",42
2019-03-31,"Mozambique",3
2019-03-31,"Myanmar",1314
2019-03-31,"Namibia",72
2019-03-31,"Nauru",45
2019-03-31,"Nepal",3657
2019-03-31,"Netherlands",2649
2019-03-31,"New Zealand",195
2019-03-31,"Nicaragua",9
2019-03-31,"Niger",3
2019-03-31,"Nigeria",501
2019-03-31,"Norway",291
2019-03-31,"Oman",273
2019-03-31,"Pakistan",3819
2019-03-31,"Palau",3
2019-03-31,"Palestine",363
2019-03-31,"Panama",9
2019-03-31,"Papua New Guinea",510
2019-03-31,"Paraguay",18
2019-03-31,"Peru",420
2019-03-31,"Philippines",45120
2019-03-31,"Pitcairn Islands",0
2019-03-31,"Poland",801
2019-03-31,"Portugal",399
2019-03-31,"Qatar",3
2019-03-31,"Romania",387
2019-03-31,"Russia",3783
2019-03-31,"Rwanda",33
2019-03-31,"Samoa",13416
2019-03-31,"San Marino",0
2019-03-31,"Saudi Arabia",891
2019-03-31,"Senegal",3
2019-03-31,"Serbia",453
2019-03-31,"Seychelles",3
2019-03-31,"Sierra Leone",3
2019-03-31,"Singapore",1641
2019-03-31,"Slovakia",321
2019-03-31,"Slovenia",249
2019-03-31,"Solomon Islands",843
2019-03-31,"Somalia",240
2019-03-31,"South Africa",25860
2019-03-31,"South Korea",13137
2019-03-31,"South Sudan",24
2019-03-31,"Soviet Union",0
2019-03-31,"Spain",1134
2019-03-31,"Sri Lanka",7542
2019-03-31,"St Kitts - Nevis",3
2019-03-31,"St Lucia",9
2019-03-31,"St Vincent and the Grenadines",6
2019-03-31,"Stateless",18
2019-03-31,"Sudan",96
2019-03-31,"Suriname",3
2019-03-31,"Swaziland",3
2019-03-31,"Sweden",1116
2019-03-31,"Switzerland",588
2019-03-31,"Syria",1314
2019-03-31,"Taiwan",2244
2019-03-31,"Tajikistan",12
2019-03-31,"Tanzania",45
2019-03-31,"Thailand",5160
2019-03-31,"Timor Leste",69
2019-03-31,"Togo",3
2019-03-31,"Tonga",7014
2019-03-31,"Trinidad and Tobago",42
2019-03-31,"Tunisia",24
2019-03-31,"Turkey",555
2019-03-31,"Turkmenistan",3
2019-03-31,"Tuvalu",780
2019-03-31,"Uganda",60
2019-03-31,"Ukraine",846
2019-03-31,"United Arab Emirates",21
2019-03-31,"United Nations",3
2019-03-31,"United States of America",13503
2019-03-31,"Unknown",6
2019-03-31,"Uruguay",669
2019-03-31,"Uzbekistan",105
2019-03-31,"Vanuatu",4155
2019-03-31,"Vatican City",0
2019-03-31,"Venezuela",171
2019-03-31,"Vietnam",5394
2019-03-31,"Yemen",57
2019-03-31,"Yugoslavia",6
2019-03-31,"Zambia",78
2019-03-31,"Zimbabwe",645
2019-04-30,"(not recorded)",12
2019-04-30,"Afghanistan",1563
2019-04-30,"Albania",33
2019-04-30,"Algeria",42
2019-04-30,"American Samoa",6
2019-04-30,"Andorra",3
2019-04-30,"Angola",3
2019-04-30,"Antigua & Barbuda",0
2019-04-30,"Argentina",2985
2019-04-30,"Armenia",33
2019-04-30,"Australia",966
2019-04-30,"Austria",408
2019-04-30,"Azerbaijan",9
2019-04-30,"Bahamas",3
2019-04-30,"Bahrain",21
2019-04-30,"Bangladesh",1662
2019-04-30,"Barbados",9
2019-04-30,"Belarus",120
2019-04-30,"Belgium",900
2019-04-30,"Belize",3
2019-04-30,"Benin",0
2019-04-30,"Bhutan",231
2019-04-30,"Bolivia",36
2019-04-30,"Bosnia & Herzegovina",30
2019-04-30,"Botswana",39
2019-04-30,"Brazil",7410
2019-04-30,"Brunei Darussalam",87
2019-04-30,"Bulgaria",171
2019-04-30,"Burundi",18
2019-04-30,"Cambodia",1494
2019-04-30,"Cameroon",27
2019-04-30,"Canada",5331
2019-04-30,"Chile",3384
2019-04-30,"China",70410
2019-04-30,"Colombia",2433
2019-04-30,"Congo",15
2019-04-30,"Costa Rica",33
2019-04-30,"Croatia",312
2019-04-30,"Cuba",33
2019-04-30,"Cyprus",18
2019-04-30,"Czech Republic",2157
2019-04-30,"Czechoslovakia",0
2019-04-30,"Democratic Republic of Congo",57
2019-04-30,"Denmark",501
2019-04-30,"Djibouti",3
2019-04-30,"Dominica",3
2019-04-30,"Dominican Republic",18
2019-04-30,"Ecuador",150
2019-04-30,"Egypt",789
2019-04-30,"El Salvador",18
2019-04-30,"Equitorial Guinea",3
2019-04-30,"Eritrea",93
2019-04-30,"Estonia",225
2019-04-30,"Ethiopia",378
2019-04-30,"Federated States of Micronesia",3
2019-04-30,"Fiji",16167
2019-04-30,"Finland",531
2019-04-30,"France",10146
2019-04-30,"French Polynesia",0
2019-04-30,"Gambia",0
2019-04-30,"Georgia",24
2019-04-30,"Germany",10863
2019-04-30,"Ghana",147
2019-04-30,"Great Britain",38418
2019-04-30,"Greece",126
2019-04-30,"Grenada",0
2019-04-30,"Guatemala",21
2019-04-30,"Guyana",12
2019-04-30,"Haiti",3
2019-04-30,"Honduras",12
2019-04-30,"Hong Kong",2667
2019-04-30,"Hungary",591
2019-04-30,"Iceland",45
2019-04-30,"India",83805
2019-04-30,"Indonesia",3189
2019-04-30,"Iran",1899
2019-04-30,"Iraq",582
2019-04-30,"Ireland",4824
2019-04-30,"Israel",492
2019-04-30,"Italy",3336
2019-04-30,"Ivory Coast",3
2019-04-30,"Jamaica",66
2019-04-30,"Japan",7695
2019-04-30,"Jordan",483
2019-04-30,"Kazakhstan",324
2019-04-30,"Kenya",324
2019-04-30,"Kiribati",1026
2019-04-30,"Kosovo - Republic of",18
2019-04-30,"Kuwait",87
2019-04-30,"Kyrgyzstan",30
2019-04-30,"Laos",192
2019-04-30,"Latvia",213
2019-04-30,"Lebanon",114
2019-04-30,"Lesotho",0
2019-04-30,"Liberia",9
2019-04-30,"Libya",54
2019-04-30,"Liechtenstein",3
2019-04-30,"Lithuania",210
2019-04-30,"Luxembourg",24
2019-04-30,"Macau",129
2019-04-30,"Macedonia",174
2019-04-30,"Madagascar",3
2019-04-30,"Malawi",39
2019-04-30,"Malaysia",6828
2019-04-30,"Maldives",90
2019-04-30,"Mali",0
2019-04-30,"Malta",24
2019-04-30,"Mauritius",213
2019-04-30,"Mexico",1113
2019-04-30,"Moldova",45
2019-04-30,"Monaco",3
2019-04-30,"Mongolia",63
2019-04-30,"Montenegro",3
2019-04-30,"Morocco",42
2019-04-30,"Mozambique",6
2019-04-30,"Myanmar",1284
2019-04-30,"Namibia",63
2019-04-30,"Nauru",45
2019-04-30,"Nepal",3645
2019-04-30,"Netherlands",2487
2019-04-30,"New Zealand",186
2019-04-30,"Nicaragua",12
2019-04-30,"Niger",0
2019-04-30,"Nigeria",504
2019-04-30,"Norway",264
2019-04-30,"Oman",267
2019-04-30,"Pakistan",3855
2019-04-30,"Palau",0
2019-04-30,"Palestine",366
2019-04-30,"Panama",9
2019-04-30,"Papua New Guinea",501
2019-04-30,"Paraguay",15
2019-04-30,"Peru",426
2019-04-30,"Philippines",44943
2019-04-30,"Pitcairn Islands",0
2019-04-30,"Poland",780
2019-04-30,"Portugal",375
2019-04-30,"Qatar",3
2019-04-30,"Romania",381
2019-04-30,"Russia",3747
2019-04-30,"Rwanda",30
2019-04-30,"Samoa",13284
2019-04-30,"San Marino",3
2019-04-30,"Saudi Arabia",879
2019-04-30,"Senegal",3
2019-04-30,"Serbia",444
2019-04-30,"Seychelles",3
2019-04-30,"Sierra Leone",3
2019-04-30,"Singapore",1614
2019-04-30,"Slovakia",312
2019-04-30,"Slovenia",246
2019-04-30,"Solomon Islands",831
2019-04-30,"Somalia",231
2019-04-30,"South Africa",26343
2019-04-30,"South Korea",13050
2019-04-30,"South Sudan",24
2019-04-30,"Soviet Union",3
2019-04-30,"Spain",1053
2019-04-30,"Sri Lanka",7455
2019-04-30,"St Kitts - Nevis",0
2019-04-30,"St Lucia",12
2019-04-30,"St Vincent and the Grenadines",6
2019-04-30,"Stateless",21
2019-04-30,"Sudan",99
2019-04-30,"Suriname",3
2019-04-30,"Swaziland",0
2019-04-30,"Sweden",999
2019-04-30,"Switzerland",537
2019-04-30,"Syria",1317
2019-04-30,"Taiwan",2277
2019-04-30,"Tajikistan",12
2019-04-30,"Tanzania",48
2019-04-30,"Thailand",4968
2019-04-30,"Timor Leste",78
2019-04-30,"Togo",3
2019-04-30,"Tonga",6915
2019-04-30,"Trinidad and Tobago",42
2019-04-30,"Tunisia",24
2019-04-30,"Turkey",549
2019-04-30,"Turkmenistan",3
2019-04-30,"Tuvalu",780
2019-04-30,"Uganda",57
2019-04-30,"Ukraine",795
2019-04-30,"United Arab Emirates",24
2019-04-30,"United States of America",12888
2019-04-30,"Unknown",9
2019-04-30,"Uruguay",684
2019-04-30,"Uzbekistan",99
2019-04-30,"Vanuatu",3909
2019-04-30,"Vatican City",0
2019-04-30,"Venezuela",162
2019-04-30,"Vietnam",5409
2019-04-30,"Yemen",54
2019-04-30,"Yugoslavia",6
2019-04-30,"Zambia",78
2019-04-30,"Zimbabwe",669
2019-05-31,"(not recorded)",12
2019-05-31,"Afghanistan",1545
2019-05-31,"Albania",30
2019-05-31,"Algeria",39
2019-05-31,"American Samoa",6
2019-05-31,"Andorra",3
2019-05-31,"Angola",3
2019-05-31,"Antigua & Barbuda",0
2019-05-31,"Argentina",2949
2019-05-31,"Armenia",33
2019-05-31,"Australia",966
2019-05-31,"Austria",396
2019-05-31,"Azerbaijan",12
2019-05-31,"Bahamas",0
2019-05-31,"Bahrain",24
2019-05-31,"Bangladesh",1638
2019-05-31,"Barbados",6
2019-05-31,"Belarus",117
2019-05-31,"Belgium",804
2019-05-31,"Belize",3
2019-05-31,"Benin",3
2019-05-31,"Bhutan",234
2019-05-31,"Bolivia",36
2019-05-31,"Bosnia & Herzegovina",30
2019-05-31,"Botswana",45
2019-05-31,"Brazil",7476
2019-05-31,"Brunei Darussalam",81
2019-05-31,"Bulgaria",162
2019-05-31,"Burundi",21
2019-05-31,"Cambodia",1509
2019-05-31,"Cameroon",30
2019-05-31,"Canada",4947
2019-05-31,"Chile",3360
2019-05-31,"China",69990
2019-05-31,"Colombia",2478
2019-05-31,"Congo",15
2019-05-31,"Costa Rica",30
2019-05-31,"Croatia",291
2019-05-31,"Cuba",33
2019-05-31,"Cyprus",15
2019-05-31,"Czech Republic",1893
2019-05-31,"Czechoslovakia",3
2019-05-31,"Democratic Republic of Congo",69
2019-05-31,"Denmark",435
2019-05-31,"Djibouti",3
2019-05-31,"Dominica",9
2019-05-31,"Dominican Republic",21
2019-05-31,"Ecuador",141
2019-05-31,"Egypt",774
2019-05-31,"El Salvador",15
2019-05-31,"Equitorial Guinea",0
2019-05-31,"Eritrea",96
2019-05-31,"Estonia",207
2019-05-31,"Ethiopia",375
2019-05-31,"Federated States of Micronesia",3
2019-05-31,"Fiji",16296
2019-05-31,"Finland",465
2019-05-31,"France",9168
2019-05-31,"French Polynesia",0
2019-05-31,"Gambia",3
2019-05-31,"Georgia",24
2019-05-31,"Germany",8925
2019-05-31,"Ghana",144
2019-05-31,"Great Britain",36693
2019-05-31,"Greece",123
2019-05-31,"Grenada",0
2019-05-31,"Guatemala",18
2019-05-31,"Guyana",9
2019-05-31,"Haiti",3
2019-05-31,"Honduras",12
2019-05-31,"Hong Kong",2679
2019-05-31,"Hungary",564
2019-05-31,"Iceland",42
2019-05-31,"India",84021
2019-05-31,"Indonesia",3099
2019-05-31,"Iran",1884
2019-05-31,"Iraq",573
2019-05-31,"Ireland",4500
2019-05-31,"Israel",495
2019-05-31,"Italy",3120
2019-05-31,"Ivory Coast",0
2019-05-31,"Jamaica",66
2019-05-31,"Japan",7797
2019-05-31,"Jordan",483
2019-05-31,"Kazakhstan",315
2019-05-31,"Kenya",330
2019-05-31,"Kiribati",1023
2019-05-31,"Kosovo - Republic of",18
2019-05-31,"Kuwait",87
2019-05-31,"Kyrgyzstan",24
2019-05-31,"Laos",195
2019-05-31,"Latvia",207
2019-05-31,"Lebanon",117
2019-05-31,"Lesotho",3
2019-05-31,"Liberia",9
2019-05-31,"Libya",57
2019-05-31,"Liechtenstein",0
2019-05-31,"Lithuania",201
2019-05-31,"Luxembourg",21
2019-05-31,"Macau",129
2019-05-31,"Macedonia",159
2019-05-31,"Madagascar",3
2019-05-31,"Malawi",42
2019-05-31,"Malaysia",6759
2019-05-31,"Maldives",90
2019-05-31,"Mali",3
2019-05-31,"Malta",27
2019-05-31,"Mauritius",219
2019-05-31,"Mexico",1068
2019-05-31,"Moldova",42
2019-05-31,"Mongolia",57
2019-05-31,"Montenegro",0
2019-05-31,"Morocco",42
2019-05-31,"Mozambique",3
2019-05-31,"Myanmar",1335
2019-05-31,"Namibia",75
2019-05-31,"Nauru",48
2019-05-31,"Nepal",3651
2019-05-31,"Netherlands",2274
2019-05-31,"New Zealand",180
2019-05-31,"Nicaragua",9
2019-05-31,"Niger",0
2019-05-31,"Nigeria",504
2019-05-31,"Norway",264
2019-05-31,"Oman",258
2019-05-31,"Pakistan",3849
2019-05-31,"Palau",3
2019-05-31,"Palestine",372
2019-05-31,"Panama",6
2019-05-31,"Papua New Guinea",486
2019-05-31,"Paraguay",18
2019-05-31,"Peru",414
2019-05-31,"Philippines",45690
2019-05-31,"Pitcairn Islands",0
2019-05-31,"Poland",732
2019-05-31,"Portugal",375
2019-05-31,"Qatar",3
2019-05-31,"Romania",366
2019-05-31,"Russia",3726
2019-05-31,"Rwanda",30
2019-05-31,"Samoa",12387
2019-05-31,"San Marino",3
2019-05-31,"Saudi Arabia",855
2019-05-31,"Senegal",3
2019-05-31,"Serbia",432
2019-05-31,"Seychelles",6
2019-05-31,"Sierra Leone",3
2019-05-31,"Singapore",1608
2019-05-31,"Slovakia",297
2019-05-31,"Slovenia",228
2019-05-31,"Solomon Islands",654
2019-05-31,"Somalia",240
2019-05-31,"South Africa",26934
2019-05-31,"South Korea",12984
2019-05-31,"South Sudan",24
2019-05-31,"Soviet Union",0
2019-05-31,"Spain",999
2019-05-31,"Sri Lanka",7575
2019-05-31,"St Kitts - Nevis",0
2019-05-31,"St Lucia",9
2019-05-31,"St Vincent and the Grenadines",6
2019-05-31,"Stateless",18
2019-05-31,"Sudan",93
2019-05-31,"Suriname",3
2019-05-31,"Swaziland",3
2019-05-31,"Sweden",873
2019-05-31,"Switzerland",513
2019-05-31,"Syria",1356
2019-05-31,"Taiwan",2247
2019-05-31,"Tajikistan",12
2019-05-31,"Tanzania",45
2019-05-31,"Thailand",5136
2019-05-31,"Timor Leste",75
2019-05-31,"Togo",3
2019-05-31,"Tonga",6450
2019-05-31,"Trinidad and Tobago",48
2019-05-31,"Tunisia",24
2019-05-31,"Turkey",543
2019-05-31,"Turkmenistan",3
2019-05-31,"Tuvalu",807
2019-05-31,"Uganda",60
